storm_id,season,storm_name,datetime,lat,lon,wind_speed,year,month
2000184N13133,2000,KIROGI,2000-07-02 00:00:00,13.1,133.4,22.0,2000,7
2000184N13133,2000,KIROGI,2000-07-02 03:00:00,13.3,133.2,22.0,2000,7
2000184N13133,2000,KIROGI,2000-07-02 06:00:00,13.5,132.8,22.0,2000,7
2000184N13133,2000,KIROGI,2000-07-02 09:00:00,13.7,132.7,24.64,2000,7
2000184N13133,2000,KIROGI,2000-07-02 12:00:00,14.0,132.6,26.4,2000,7
2000184N13133,2000,KIROGI,2000-07-02 15:00:00,14.2,132.4,29.04,2000,7
2000184N13133,2000,KIROGI,2000-07-02 18:00:00,14.5,132.2,30.8,2000,7
2000184N13133,2000,KIROGI,2000-07-02 21:00:00,14.9,132.1,33.44,2000,7
2000184N13133,2000,KIROGI,2000-07-03 00:00:00,15.4,132.0,35.2,2000,7
2000184N13133,2000,KIROGI,2000-07-03 03:00:00,15.7,131.9,37.84,2000,7
2000184N13133,2000,KIROGI,2000-07-03 06:00:00,16.1,131.8,40.0,2000,7
2000184N13133,2000,KIROGI,2000-07-03 09:00:00,16.4,131.8,44.0,2000,7
2000184N13133,2000,KIROGI,2000-07-03 12:00:00,16.6,131.7,50.0,2000,7
2000184N13133,2000,KIROGI,2000-07-03 15:00:00,16.8,131.7,52.8,2000,7
2000184N13133,2000,KIROGI,2000-07-03 18:00:00,17.1,131.7,65.0,2000,7
2000184N13133,2000,KIROGI,2000-07-03 21:00:00,17.2,131.7,61.6,2000,7
2000184N13133,2000,KIROGI,2000-07-04 00:00:00,17.5,131.7,70.0,2000,7
2000184N13133,2000,KIROGI,2000-07-04 03:00:00,17.9,131.7,77.44,2000,7
2000184N13133,2000,KIROGI,2000-07-04 06:00:00,18.3,131.7,80.0,2000,7
2000184N13133,2000,KIROGI,2000-07-04 09:00:00,18.7,131.6,95.04,2000,7
2000184N13133,2000,KIROGI,2000-07-04 12:00:00,19.2,131.6,80.0,2000,7
2000184N13133,2000,KIROGI,2000-07-04 15:00:00,19.6,131.5,101.2,2000,7
2000184N13133,2000,KIROGI,2000-07-04 18:00:00,20.0,131.6,80.0,2000,7
2000184N13133,2000,KIROGI,2000-07-04 21:00:00,20.3,131.7,101.2,2000,7
2000184N13133,2000,KIROGI,2000-07-05 00:00:00,20.7,132.0,85.0,2000,7
2000184N13133,2000,KIROGI,2000-07-05 03:00:00,21.2,132.3,101.2,2000,7
2000184N13133,2000,KIROGI,2000-07-05 06:00:00,21.7,132.5,85.0,2000,7
2000184N13133,2000,KIROGI,2000-07-05 09:00:00,22.1,132.8,99.44,2000,7
2000184N13133,2000,KIROGI,2000-07-05 12:00:00,22.4,133.1,85.0,2000,7
2000184N13133,2000,KIROGI,2000-07-05 15:00:00,22.8,133.3,92.4,2000,7
2000184N13133,2000,KIROGI,2000-07-05 18:00:00,23.3,133.6,80.0,2000,7
2000184N13133,2000,KIROGI,2000-07-05 21:00:00,23.7,133.9,81.84,2000,7
2000184N13133,2000,KIROGI,2000-07-06 00:00:00,24.2,134.2,80.0,2000,7
2000184N13133,2000,KIROGI,2000-07-06 03:00:00,24.5,134.5,74.8,2000,7
2000184N13133,2000,KIROGI,2000-07-06 06:00:00,24.9,134.7,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-06 09:00:00,25.3,135.0,70.4,2000,7
2000184N13133,2000,KIROGI,2000-07-06 12:00:00,25.7,135.4,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-06 15:00:00,26.3,135.7,66.0,2000,7
2000184N13133,2000,KIROGI,2000-07-06 18:00:00,26.9,136.0,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-06 21:00:00,27.4,136.3,66.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 00:00:00,28.1,136.7,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 03:00:00,28.9,137.2,66.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 06:00:00,29.9,137.7,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 09:00:00,30.8,138.2,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 12:00:00,31.8,138.8,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 15:00:00,33.0,139.3,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 18:00:00,34.1,139.9,75.0,2000,7
2000184N13133,2000,KIROGI,2000-07-07 21:00:00,35.3,140.7,70.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 00:00:00,36.5,141.3,60.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 03:00:00,37.8,142.0,55.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 06:00:00,39.1,142.8,55.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 09:00:00,40.2,143.4,50.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 12:00:00,41.0,143.8,50.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 15:00:00,41.7,144.2,50.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 18:00:00,42.0,144.7,50.0,2000,7
2000184N13133,2000,KIROGI,2000-07-08 21:00:00,42.2,145.6,37.84,2000,7
2000184N13133,2000,KIROGI,2000-07-09 00:00:00,42.3,146.9,35.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-03 06:00:00,15.9,118.3,13.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-03 09:00:00,16.0,118.6,13.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-03 12:00:00,16.0,118.9,13.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-03 15:00:00,16.1,119.1,15.84,2000,7
2000185N15117,2000,KAI-TAK,2000-07-03 18:00:00,16.2,119.3,17.6,2000,7
2000185N15117,2000,KAI-TAK,2000-07-03 21:00:00,16.4,119.5,17.6,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 00:00:00,16.6,119.6,17.6,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 03:00:00,17.0,119.9,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 06:00:00,17.4,120.1,26.4,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 09:00:00,17.9,120.3,24.64,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 12:00:00,18.3,120.5,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 15:00:00,18.6,120.6,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 18:00:00,18.7,120.6,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-04 21:00:00,18.8,120.7,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 00:00:00,18.8,120.7,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 03:00:00,18.9,120.6,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 06:00:00,18.9,120.6,22.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 09:00:00,19.0,120.4,24.64,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 12:00:00,19.1,120.3,26.4,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 15:00:00,19.2,120.2,29.04,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 18:00:00,19.3,120.1,40.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-05 21:00:00,19.4,120.0,35.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 00:00:00,19.5,119.9,50.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 03:00:00,19.6,119.7,44.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 06:00:00,19.7,119.5,60.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 09:00:00,19.8,119.3,51.04,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 12:00:00,19.9,119.1,65.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 15:00:00,19.9,118.9,55.44,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 18:00:00,19.9,118.7,70.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-06 21:00:00,19.8,118.5,57.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 00:00:00,19.7,118.5,75.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 03:00:00,19.6,118.6,61.6,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 06:00:00,19.7,118.7,75.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 09:00:00,19.7,118.8,66.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 12:00:00,19.7,118.9,75.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 15:00:00,19.7,119.0,66.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 18:00:00,19.8,119.1,75.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-07 21:00:00,19.9,119.2,66.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 00:00:00,20.0,119.4,70.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 03:00:00,20.1,119.5,61.6,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 06:00:00,20.2,119.7,65.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 09:00:00,20.3,119.9,57.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 12:00:00,20.6,120.2,55.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 15:00:00,20.8,120.5,57.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 18:00:00,21.3,120.8,55.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-08 21:00:00,21.9,121.1,57.2,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 00:00:00,22.7,121.4,50.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 03:00:00,23.6,121.5,50.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 06:00:00,24.5,121.6,50.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 09:00:00,25.4,121.4,45.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 12:00:00,26.3,121.3,45.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 15:00:00,27.1,121.3,48.4,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 18:00:00,28.0,121.4,40.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-09 21:00:00,29.1,121.4,44.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 00:00:00,30.2,121.5,40.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 03:00:00,31.3,121.7,39.6,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 06:00:00,32.3,122.0,35.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 09:00:00,33.3,122.3,33.44,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 12:00:00,34.3,122.7,35.0,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 15:00:00,35.4,122.9,26.4,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 18:00:00,36.5,123.1,26.4,2000,7
2000185N15117,2000,KAI-TAK,2000-07-10 21:00:00,37.4,123.3,24.64,2000,7
2000185N15117,2000,KAI-TAK,2000-07-11 00:00:00,38.3,123.5,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-10 18:00:00,9.5,131.4,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-10 21:00:00,9.6,131.0,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 00:00:00,9.9,130.7,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 03:00:00,10.4,130.4,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 06:00:00,11.1,130.2,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 09:00:00,11.6,129.7,20.24,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 12:00:00,12.1,129.2,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 15:00:00,12.4,129.0,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 18:00:00,12.8,128.8,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-11 21:00:00,13.1,128.5,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 00:00:00,13.4,128.2,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 03:00:00,13.6,127.8,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 06:00:00,13.9,127.5,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 09:00:00,14.2,127.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 12:00:00,14.5,126.7,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 15:00:00,14.7,126.2,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 18:00:00,14.9,125.7,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-12 21:00:00,15.1,125.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-13 00:00:00,15.4,124.6,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-13 03:00:00,15.5,124.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-13 06:00:00,15.6,123.8,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-13 09:00:00,15.6,123.5,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-13 12:00:00,15.7,123.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-14 06:00:00,16.7,117.9,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-14 09:00:00,16.7,117.1,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-14 12:00:00,16.6,116.4,17.6,2000,7
2000193N10131,2000,UNNAMED,2000-07-14 15:00:00,16.6,116.0,20.24,2000,7
2000193N10131,2000,UNNAMED,2000-07-14 18:00:00,16.6,115.6,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-14 21:00:00,16.6,115.3,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 00:00:00,16.7,114.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 03:00:00,16.7,114.4,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 06:00:00,16.8,114.0,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 09:00:00,17.0,113.7,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 12:00:00,17.2,113.3,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 15:00:00,17.5,113.0,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 18:00:00,17.9,112.6,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-15 21:00:00,18.2,112.4,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 00:00:00,18.5,112.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 03:00:00,18.8,112.0,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 06:00:00,19.1,111.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 09:00:00,19.4,111.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 12:00:00,19.7,111.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 15:00:00,20.1,112.0,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 18:00:00,20.5,111.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-16 21:00:00,20.8,111.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-17 00:00:00,21.1,112.0,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-17 03:00:00,21.5,112.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-17 06:00:00,21.8,112.1,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-17 09:00:00,22.0,111.9,22.0,2000,7
2000193N10131,2000,UNNAMED,2000-07-17 12:00:00,22.1,111.5,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-19 12:00:00,12.0,130.8,13.2,2000,7
2000202N12131,2000,BOLAVEN,2000-07-19 15:00:00,12.1,130.8,15.84,2000,7
2000202N12131,2000,BOLAVEN,2000-07-19 18:00:00,12.2,130.8,17.6,2000,7
2000202N12131,2000,BOLAVEN,2000-07-19 21:00:00,12.3,130.8,20.24,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 00:00:00,12.5,130.8,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 03:00:00,12.8,130.8,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 06:00:00,13.1,130.8,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 09:00:00,13.4,130.7,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 12:00:00,13.8,130.5,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 15:00:00,14.1,130.3,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 18:00:00,14.4,130.0,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-20 21:00:00,14.7,129.7,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 00:00:00,15.1,129.5,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 03:00:00,15.4,129.3,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 06:00:00,15.8,129.0,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 09:00:00,16.3,128.6,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 12:00:00,16.7,128.0,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 15:00:00,17.0,127.4,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 18:00:00,17.1,126.7,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-21 21:00:00,17.1,126.3,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 00:00:00,17.1,125.9,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 03:00:00,17.1,125.5,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 06:00:00,17.2,125.2,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 09:00:00,17.2,124.8,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 12:00:00,17.3,124.4,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 15:00:00,17.4,124.0,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 18:00:00,17.4,123.8,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-22 21:00:00,17.5,123.6,20.24,2000,7
2000202N12131,2000,BOLAVEN,2000-07-23 00:00:00,17.5,123.8,17.6,2000,7
2000202N12131,2000,BOLAVEN,2000-07-24 06:00:00,19.9,123.6,17.6,2000,7
2000202N12131,2000,BOLAVEN,2000-07-24 09:00:00,20.3,123.8,17.6,2000,7
2000202N12131,2000,BOLAVEN,2000-07-24 12:00:00,20.9,124.0,17.6,2000,7
2000202N12131,2000,BOLAVEN,2000-07-24 15:00:00,21.5,124.3,20.24,2000,7
2000202N12131,2000,BOLAVEN,2000-07-24 18:00:00,22.1,124.6,22.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-24 21:00:00,22.7,124.9,24.64,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 00:00:00,23.2,125.2,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 03:00:00,23.7,125.5,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 06:00:00,24.2,125.7,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 09:00:00,24.6,126.0,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 12:00:00,24.9,126.4,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 15:00:00,25.1,126.7,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 18:00:00,25.3,127.2,35.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-25 21:00:00,25.4,127.7,29.04,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 00:00:00,25.6,128.3,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 03:00:00,25.9,128.7,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 06:00:00,26.1,129.1,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 09:00:00,26.2,129.5,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 12:00:00,26.3,129.7,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 15:00:00,26.6,129.9,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 18:00:00,26.8,129.9,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-26 21:00:00,26.9,129.9,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 00:00:00,27.1,129.9,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 03:00:00,27.2,129.8,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 06:00:00,27.2,129.8,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 09:00:00,27.3,129.6,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 12:00:00,27.3,129.5,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 15:00:00,27.3,129.4,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 18:00:00,27.4,129.3,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-27 21:00:00,27.5,129.2,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 00:00:00,27.7,129.2,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 03:00:00,27.8,129.1,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 06:00:00,28.0,129.0,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 09:00:00,28.1,128.9,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 12:00:00,28.2,128.9,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 15:00:00,28.3,128.8,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 18:00:00,28.4,128.8,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-28 21:00:00,28.5,128.7,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 00:00:00,28.7,128.6,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 03:00:00,29.0,128.6,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 06:00:00,29.3,128.5,50.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 09:00:00,29.7,128.5,50.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 12:00:00,30.2,128.5,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 15:00:00,30.5,128.5,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 18:00:00,30.9,128.6,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-29 21:00:00,31.3,128.5,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 00:00:00,31.8,128.6,45.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 03:00:00,32.3,128.6,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 06:00:00,32.8,128.6,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 09:00:00,33.3,128.7,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 12:00:00,33.7,128.7,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 15:00:00,34.2,128.9,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 18:00:00,34.7,129.0,40.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-30 21:00:00,35.2,129.3,35.0,2000,7
2000202N12131,2000,BOLAVEN,2000-07-31 00:00:00,35.9,129.7,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-31 03:00:00,36.8,130.3,26.4,2000,7
2000202N12131,2000,BOLAVEN,2000-07-31 06:00:00,37.9,131.0,26.4,2000,7
2000230N08139,2000,BILIS,2000-08-17 06:00:00,8.3,139.2,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-17 09:00:00,8.7,139.1,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-17 12:00:00,9.1,139.1,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-17 15:00:00,9.4,139.1,20.24,2000,8
2000230N08139,2000,BILIS,2000-08-17 18:00:00,9.6,139.1,17.6,2000,8
2000230N08139,2000,BILIS,2000-08-17 21:00:00,9.9,139.0,20.24,2000,8
2000230N08139,2000,BILIS,2000-08-18 00:00:00,10.2,138.8,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-18 03:00:00,10.6,138.6,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-18 06:00:00,11.1,138.3,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-18 09:00:00,11.7,138.0,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-18 12:00:00,11.8,137.5,22.0,2000,8
2000230N08139,2000,BILIS,2000-08-18 15:00:00,12.1,137.2,26.4,2000,8
2000230N08139,2000,BILIS,2000-08-18 18:00:00,12.5,137.0,30.8,2000,8
2000230N08139,2000,BILIS,2000-08-18 21:00:00,12.9,136.5,39.6,2000,8
2000230N08139,2000,BILIS,2000-08-19 00:00:00,13.4,136.1,48.4,2000,8
2000230N08139,2000,BILIS,2000-08-19 03:00:00,14.0,135.7,48.4,2000,8
2000230N08139,2000,BILIS,2000-08-19 06:00:00,14.6,135.4,35.0,2000,8
2000230N08139,2000,BILIS,2000-08-19 09:00:00,15.0,135.1,48.4,2000,8
2000230N08139,2000,BILIS,2000-08-19 12:00:00,15.4,134.7,45.0,2000,8
2000230N08139,2000,BILIS,2000-08-19 15:00:00,15.8,134.1,52.8,2000,8
2000230N08139,2000,BILIS,2000-08-19 18:00:00,16.1,133.5,50.0,2000,8
2000230N08139,2000,BILIS,2000-08-19 21:00:00,16.3,133.0,61.6,2000,8
2000230N08139,2000,BILIS,2000-08-20 00:00:00,16.4,132.5,50.0,2000,8
2000230N08139,2000,BILIS,2000-08-20 03:00:00,16.6,132.1,66.0,2000,8
2000230N08139,2000,BILIS,2000-08-20 06:00:00,16.8,131.7,55.0,2000,8
2000230N08139,2000,BILIS,2000-08-20 09:00:00,17.2,131.2,73.04,2000,8
2000230N08139,2000,BILIS,2000-08-20 12:00:00,17.6,130.7,70.0,2000,8
2000230N08139,2000,BILIS,2000-08-20 15:00:00,17.9,130.2,86.24,2000,8
2000230N08139,2000,BILIS,2000-08-20 18:00:00,18.2,129.6,80.0,2000,8
2000230N08139,2000,BILIS,2000-08-20 21:00:00,18.5,128.9,96.8,2000,8
2000230N08139,2000,BILIS,2000-08-21 00:00:00,18.8,128.3,90.0,2000,8
2000230N08139,2000,BILIS,2000-08-21 03:00:00,19.0,127.7,105.6,2000,8
2000230N08139,2000,BILIS,2000-08-21 06:00:00,19.3,127.2,90.0,2000,8
2000230N08139,2000,BILIS,2000-08-21 09:00:00,19.5,126.6,114.4,2000,8
2000230N08139,2000,BILIS,2000-08-21 12:00:00,19.7,126.1,100.0,2000,8
2000230N08139,2000,BILIS,2000-08-21 15:00:00,20.0,125.6,121.44,2000,8
2000230N08139,2000,BILIS,2000-08-21 18:00:00,20.3,125.1,110.0,2000,8
2000230N08139,2000,BILIS,2000-08-21 21:00:00,20.6,124.5,123.2,2000,8
2000230N08139,2000,BILIS,2000-08-22 00:00:00,20.8,124.0,110.0,2000,8
2000230N08139,2000,BILIS,2000-08-22 03:00:00,21.2,123.4,123.2,2000,8
